id,titulo,tipo,tiposFonte,fonteTitulo,ano_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,researcherIds,organizacoes,linkRegistro,linkReferencias,linkRelacionados,citacoes,issn,isbn,doi,keywordsAutor,orcids_autores,departamento,autores,origem,financiador,repositorioIPBeja,apoiosPublicaçao
WOS:000758555300001,"Potentially Toxic Elements' Contamination of Soils Affected by Mining Activities in the Portuguese Sector of the Iberian Pyrite Belt and Optional Remediation Actions: A Review",Article,Article,ENVIRONMENTS,2022,9,1,undefined,undefined,undefined,35,"DVS-4109-2022, G-4112-2016, O-8336-2019, W-3601-2018, A-5407-2012, K-9083-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000758555300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000758555300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000758555300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/environments9010011,"Iberian Pyrite Belt, mining activities, soil contamination, trace elements, soil remediation, phytoremediation, soil amendments",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000767792600001,"Correlates of Active Commuting to School among Portuguese Adolescents: An Ecological Model Approach",Article,Article,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2022,19,5,undefined,undefined,undefined,10,"X-9104-2019, P-1186-2016, F-8147-2016, IQT-5535-2023, H-3824-2012",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000767792600001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000767792600001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000767792600001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/ijerph19052733,"teenagers, active transportation, walking, family, social support, financial level",0000-0002-1166-3219,"Artes H Desporto","Nuno Eduardo Marques de Loureiro",WBS,N/A,N/A,N/A
WOS:000765625500001,"Impact of Qigong exercises on the severity of the menopausal symptoms and health-related quality of life: A randomised controlled trial",Article,Article,"EUROPEAN JOURNAL OF SPORT SCIENCE",2023,23,4,656-664,656,664,9,"GYJ-3589-2022, H-8170-2015, S-2156-2019, P-1186-2016, X-9104-2019, AAB-4059-2020, GXM-6405-2022, AAM-9109-2020",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000765625500001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000765625500001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000765625500001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1746-1391,undefined,10.1080/17461391.2022.2044915,"Qigong, postmenopausal women, older women, quality of life, menopausal symptoms",0000-0002-1166-3219,"Artes H Desporto","Nuno Eduardo Marques de Loureiro",WBS,N/A,N/A,N/A
WOS:000772147700016,"Hydric Resources and Meteorological Monitoring IoT System The Software Architecture",Meeting,"Proceedings Paper","INTERNET OF THINGS: TECHNOLOGY AND APPLICATIONS",2022,641,undefined,252-267,252,267,16,"DSC-8506-2022, IXL-1037-2023, FXZ-2487-2022, G-2218-2014, G-4112-2016, AAD-2927-2020",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000772147700016&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000772147700016&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000772147700016&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1868-4238,978-3-030-96465-8,10.1007/978-3-030-96466-5_16,,0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000792923700002,"QuEChERS-based analytical methods developed for LC-MS/MS multiresidue determination of pesticides in representative crop fatty matrices: Olives and sunflower seeds",Article,Article,"FOOD CHEMISTRY",2022,386,undefined,undefined,undefined,undefined,10,"AAZ-1152-2020, H-7876-2015, G-4112-2016, H-2589-2015, E-3357-2014",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000792923700002&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000792923700002&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000792923700002&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0308-8146,undefined,10.1016/j.foodchem.2022.132558,"Pesticide residue analysis, Agrochemicals, <p>Liquid chromatography-tandem mass spectrometry</p>, Insecticides, Herbicides, Sample pre-treatment",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000806948300001,"Applying Risk Indices to Assess and Manage Soil Salinization and Sodification in Crop Fields within a Mediterranean Hydro-Agricultural Area",Article,Article,WATER,2021,13,21,undefined,undefined,undefined,14,"I-5402-2019, M-4119-2013, I-6236-2015, DVJ-4304-2022, DVT-6541-2022, JMW-5923-2023, DVS-4109-2022, EXU-5394-2022, GMF-9968-2022, ESP-0318-2022, CFT-3808-2022, DYR-8555-2022, G-4112-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000806948300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000806948300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000806948300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w13213070,"irrigation water quality, irrigation areas, risk assessment, soil salinization, soil sodification, soil and water management practices",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000846961800001,"Assessment of Soil Physicochemical Characteristics and As, Cu, Pb and Zn Contamination in Non-Active Mines at the Portuguese Sector of the Iberian Pyrite Belt",Article,Article,ENVIRONMENTS,2022,9,8,undefined,undefined,undefined,18,"K-9083-2017, DVS-4109-2022, G-4112-2016, W-3601-2018, A-5407-2012",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000846961800001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000846961800001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000846961800001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/environments9080105,"mining activities, soil pollution, potentially toxic elements, soil quality guidelines values, principal component analysis",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:001208306300003,"Bread with a high level of resistant starch influenced the digestibility of the available starch fraction",Article,Article,"BIOACTIVE CARBOHYDRATES AND DIETARY FIBRE",2022,28,undefined,undefined,undefined,undefined,7,"GXZ-9922-2022, GCI-4703-2022, HLX-3262-2023",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001208306300003&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001208306300003&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001208306300003&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2212-6198,undefined,10.1016/j.bcdf.2022.100318,"Bread, Resistant starch, Glycaemic response, Insulinemic response, Glycaemic index, Satiety",0000-0003-2125-511X,"Tecnologias CAplicadas","Olga Maria Reis Pacheco de Amaral",WBS,N/A,N/A,N/A
WOS:000875973700001,"Insights into the Spatial and Temporal Variability of Soil Attributes in Irrigated Farm Fields and Correlations with Management Practices: A Multivariate Statistical Approach",Article,Article,WATER,2022,14,20,undefined,undefined,undefined,13,"I-5402-2019, JMW-5923-2023, DVT-6541-2022, DVS-4109-2022, DVJ-4304-2022, ESP-0318-2022, CFT-3808-2022, I-6236-2015, DYR-8555-2022, G-4112-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000875973700001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000875973700001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000875973700001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w14203216,"irrigation, soil indicators, factor analysis, discriminant analysis, agronomical practices, soil health",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000895337100010,"Development of QuEChERS-based multiresidue analytical methods to determine pesticides in corn, grapes and alfalfa",Article,Article,"FOOD CHEMISTRY",2023,405,undefined,undefined,undefined,undefined,11,"AAZ-1152-2020, H-7876-2015, G-4112-2016, E-3357-2014",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000895337100010&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000895337100010&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000895337100010&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0308-8146,undefined,10.1016/j.foodchem.2022.134870,"Pesticide residue analysis, Agrochemicals, Liquid chromatography-tandem mass spec-trometry, Insecticides, Herbicides, QuEChERS",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000895310700001,"Integrative toolbox to assess the quality of freshwater sediments contaminated with potentially toxic metals",Article,Article,"ENVIRONMENTAL RESEARCH",2023,217,undefined,undefined,undefined,undefined,13,"G-4112-2016, GNM-8260-2022, H-8106-2019, CPF-5095-2022, KTM-9518-2024, DVT-6541-2022, DVS-4109-2022, K-9083-2017, DVN-6859-2022, DWQ-8517-2022, DYJ-9862-2022, AAB-3004-2019, M-4119-2013, B-7588-2011",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000895310700001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000895310700001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000895310700001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0013-9351,undefined,10.1016/j.envres.2022.114798,"Sediments quality, Meteorological parameters, Land cover, land uses, Contamination indices, Ecotoxicological endpoints, Guadiana basin",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000922659000011,"Psychometric properties and validity of the Menopause Rating Scale in postmenopausal Portuguese women",Article,Article,"MENOPAUSE-THE JOURNAL OF THE MENOPAUSE SOCIETY",2023,30,2,179-185,179,185,7,"GQH-9540-2022, X-9104-2019, P-1186-2016, AAM-9109-2020, H-8170-2015",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000922659000011&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000922659000011&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000922659000011&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1072-3714,undefined,10.1097/GME.0000000000002104,"Anxiety, Depression, Menopausal symptoms, Reliability, Validity",0000-0002-1166-3219,"Artes H Desporto","Nuno Eduardo Marques de Loureiro",WBS,N/A,N/A,N/A
WOS:001028622200001,"Chemical and Ecotoxicological Assessment of Agricultural Drainage Water from a Maize Crop Area: A Case Study in the Tejo Basin (Portugal)",Article,Article,WATER,2023,15,13,undefined,undefined,undefined,14,"G-4112-2016, DVT-6541-2022, L-6523-2015, K-9083-2017",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001028622200001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001028622200001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001028622200001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w15132434,"drainage water recycling, pesticides, nutrients, aquatic bioassays",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:001060554500001,"Seasonality and Objective Physical Activity and Sedentary Behaviour among Older Adults from Four European Countries",Article,Article,HEALTHCARE,2023,11,17,undefined,undefined,undefined,13,"N-3067-2018, DWZ-6179-2022, P-1186-2016, JKN-8215-2023, JEQ-9828-2023, HHT-0329-2022, DGO-3994-2022, AAF-2254-2020, JNT-6408-2023, CDG-3152-2022, JHS-3041-2023, EUE-3203-2022, IVH-5867-2023, FVS-0347-2022, AFI-8767-2022, JEY-4464-2023, CJN-0903-2022, JEY-7192-2023, JZS-0498-2024, GCS-6617-2022, DLK-0320-2022, JEP-9360-2023, JEV-5717-2023, X-9104-2019, K-4529-2014",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001060554500001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001060554500001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001060554500001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/healthcare11172395,"seasonality, physical activity, sedentary behaviour, health, elderly",0000-0002-1166-3219,"Artes H Desporto","Nuno Eduardo Marques de Loureiro",WBS,N/A,N/A,N/A
WOS:001110331400001,"The effects of low-volume combined training on health-related physical fitness outcomes in active young adults: A controlled clinical trial",Article,Article,"SPORTS MEDICINE AND HEALTH SCIENCE",2023,5,1,74-80,74,80,7,"ABW-8770-2022, X-9104-2019",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001110331400001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001110331400001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001110331400001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,2666-3376,undefined,10.1016/j.smhs.2022.12.004,"Exercise, Concurrent training, Handgrip strength, Cardiorespiratory fitness, Affective response, Untrained",0000-0002-1166-3219,"Artes H Desporto","Nuno Eduardo Marques de Loureiro",WBS,N/A,N/A,N/A
WOS:001172172600001,"Water Quality Assessment of a Hydro-Agricultural Reservoir in a Mediterranean Region (Case Study-Lage Reservoir in Southern Portugal)",Article,Article,WATER,2024,16,4,undefined,undefined,undefined,18,"DVT-6541-2022, JMW-5923-2023, DVS-4109-2022, KGT-4149-2024, I-5402-2019, B-4716-2008, G-4112-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001172172600001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001172172600001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001172172600001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w16040514,"Alqueva project, irrigation water, potential ecological status, soil impact",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:001193453000001,"Agricultural Practices to Improve Irrigation Sustainability",Article,Article,WATER,2024,16,6,undefined,undefined,undefined,5,"G-4112-2016, I-5402-2019",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001193453000001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001193453000001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001193453000001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/w16060817,,0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:001210154300001,"Effects of Physical Activity on Cognition, Behavior, and Motor Skills in Youth with Autism Spectrum Disorder: A Systematic Review of Intervention Studies",Review,Review,"BEHAVIORAL SCIENCES",2024,14,4,undefined,undefined,undefined,16,"IXW-5171-2023, GFS-1601-2022, X-9104-2019, DSK-8945-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001210154300001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001210154300001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001210154300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/bs14040330,"academic performance, adolescent, ASD, cognitive performance, physical exercise, stereotypic and repetitive movements",0000-0002-1166-3219,"Artes H Desporto","Nuno Eduardo Marques de Loureiro",WBS,N/A,N/A,N/A
WOS:001246536100001,"Cross-Cultural Adaptation and Validation of the Portuguese Version of the SARC-F in Community-Dwelling Older Adults",Article,Article,DIAGNOSTICS,2024,14,11,undefined,undefined,undefined,12,"JKN-8215-2023, GSI-6331-2022, H-8170-2015, X-9104-2019, P-1186-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001246536100001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001246536100001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001246536100001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/diagnostics14111096,"SARC-F, Portuguese, sarcopenia, psychometric, validation",0000-0002-1166-3219,"Artes H Desporto","Nuno Eduardo Marques de Loureiro",WBS,N/A,N/A,N/A
WOS:001363606400001,"Effect of Different Irrigated Crop Successions on Soil Carbon and Nitrogen-Phosphorus-Potassium Budget Under Mediterranean Conditions",Article,Article,AGRICULTURE-BASEL,2024,14,11,undefined,undefined,undefined,21,"HIZ-8284-2022, DVT-6541-2022, HIZ-8266-2022, LVA-3239-2024, DYR-8555-2022, I-5402-2019, G-4112-2016",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001363606400001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001363606400001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:001363606400001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,undefined,undefined,10.3390/agriculture14111908,"annual crops, carbon dynamics, management practices, soil macronutrients balance",0000-0002-9719-079X,"Tecnologias CAplicadas","Patrícia Alexandra Dias Brito Palma",WBS,N/A,N/A,N/A
WOS:000080989200026,"Dipeptide derivatives of primaquine as transmission-blocking antimalarials:: Effect of aliphatic side-chain acylation on the gametocytocidal activity and on the formation of carboxyprimaquine in rat liver homogenates",Article,Article,"PHARMACEUTICAL RESEARCH",1999,16,6,949-955,949,955,7,"FVA-8839-2022, G-7485-2011, M-9306-2013, M-7169-2013, DYC-6114-2022, C-2208-2012, FTU-5481-2022, G-3532-2012, JGP-4551-2023",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000080989200026&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000080989200026&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000080989200026&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0724-8741,undefined,10.1023/A:1018922425551,"primaquine, peptide derivatives, gametocytocidal activity, liver homogenates",0000-0003-1675-4504,"Ciências Empresariais","Pedro Manuel Mendonça da Silva Cravo",WBS,N/A,N/A,N/A
WOS:000166608800101,"Effect of sprinkler irrigation on corn yield.: A case study in the South of Portugal",Meeting,"Proceedings Paper","PROCEEDINGS OF THE THIRD INTERNATIONAL SYMPOSIUM ON IRRIGATION OF HORTICULTURAL CROPS, VOLS 1 AND 2",2000,undefined,537,847-852,847,852,6,"DZM-7820-2022, FYI-2468-2022, IPG-0079-2023, CNO-9512-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000166608800101&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000166608800101&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000166608800101&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0567-7572,90-6605-913-3,10.17660/ActaHortic.2000.537.101,"soil productivity, soil-units, center-pivot, LAI, roots, hollows",,N/A,,WBS,N/A,N/A,N/A
WOS:000169934200010,"Of mice and malaria mutants: unravelling the genetics of drug resistance using rodent malaria models",Review,Review,"TRENDS IN PARASITOLOGY",2001,17,5,236-242,236,242,7,"FZY-1763-2022, CSU-2803-2022, G-3532-2012, CEH-6330-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000169934200010&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000169934200010&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000169934200010&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,1471-4922,undefined,10.1016/S1471-4922(01)01899-2,,,N/A,,WBS,N/A,N/A,N/A
WOS:000170149200001,"<i>Plasmodium falciparum</i>:: Gene mutations and amplification of dihydrofolate reductase genes in parasites grown <i>in vitro</i> in presence of pyrimethamine",Article,Article,"EXPERIMENTAL PARASITOLOGY",2001,98,2,59-70,59,70,12,"EAJ-8906-2022, H-4701-2013, FWQ-3294-2022, EYN-1773-2022, IEV-4628-2023, FZD-6680-2022, FWX-3856-2022, G-3532-2012, CFN-0957-2022",,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000170149200001&DestLinkType=FullRecord&DestApp=WOS_CPL,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000170149200001&DestLinkType=CitedReferences&DestApp=WOS,https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=1231231232113&SrcAuth=WosAPI&KeyUT=WOS:000170149200001&DestLinkType=RelatedRecords&DestApp=WOS_CPL,,0014-4894,undefined,10.1006/expr.2001.4618,"Plasmodium falciparum, P. gallinaceum, P. yoelii, P. chabaudi, malaria, drug resistance, pyrimethamine, quinine, chloroquine, mefloquine",,N/A,,WBS,N/A,N/A,N/A
